latitude,longitude
23.2497756,121.4094457
23.2497185,121.4094084
23.2496421,121.4093616
23.2495702,121.4093246
23.249486,121.4092969
23.2494039,121.4092838
23.2493032,121.4092852
23.2491959,121.4093035
23.2490974,121.4093405
23.2490346,121.4093702
23.248927,121.4094189
23.2488112,121.4094766
23.2486209,121.409561
23.2485304,121.4095916
23.2484722,121.4096
23.2484159,121.4095963
23.2483707,121.4095864
23.2483293,121.4095705
23.248269,121.4095255
23.2482105,121.4094633
23.2481732,121.4094056
23.2481414,121.4093316
23.2481221,121.4092478
23.2481213,121.409164
23.2481252,121.4091123
23.2481384,121.4090444
23.2481651,121.4089783
23.2482048,121.4089102
23.2482433,121.4088637
23.2483004,121.4088191
23.2483574,121.408793
23.2484293,121.4087831
23.2484684,121.408784
23.248515,121.4087951
23.2485951,121.4088295
23.2487513,121.408927
23.2488285,121.4089728
23.2489076,121.4090144
23.2489751,121.4090441
23.2490443,121.4090572
23.2491246,121.409056
23.2491915,121.4090527
23.2492602,121.4090413
23.2493805,121.4090051
23.2494989,121.4089649
23.2496146,121.408919
23.2497339,121.4088813
23.2498892,121.4088428
23.2500302,121.4088244
23.250154,121.4088172
23.2502712,121.4088232
23.250366,121.4088316
23.2508574,121.4089229
23.250984,121.4089309
23.2510451,121.4089332
23.2511089,121.4089253
23.251183,121.4089008
23.2512485,121.408877
23.2513007,121.4088416
23.2513943,121.4087649
23.2517021,121.4083568
23.2518607,121.4081549
23.2520273,121.4079618
23.2525355,121.4074292
23.2525745,121.4073858
23.2526098,121.4073282
23.2526346,121.4072845
23.2526612,121.4072205
23.2526789,121.4071525
23.2526891,121.4070764
23.2526817,121.4069956
23.2526593,121.4069149
23.2526318,121.4068408
23.2525949,121.4067688
23.2525221,121.4066685
23.2515785,121.4055851
23.2514835,121.4054694
23.2513884,121.4053475
23.2513433,121.4052558
23.2513111,121.4051499
23.2512987,121.4050357
23.2513043,121.4049634
23.2513183,121.404887
23.2513556,121.4047788
23.2514228,121.4046557
23.2515938,121.4043961
23.2516543,121.4042984
23.2517093,121.4041774
23.2517709,121.4039678
23.2517878,121.4038589
23.2517984,121.4036593
23.2517959,121.4034578
23.2517891,121.4031439
23.2517831,121.4030111
23.2517658,121.4028519
23.2517332,121.4027242
23.2516798,121.4025835
23.2516041,121.4024286
23.2514731,121.4021422
23.2514108,121.4019788
23.251342,121.4017353
23.251253,121.4011847
23.2512236,121.4010364
23.2511877,121.4009114
23.251047,121.4005499
23.2510088,121.4004333
23.250993,121.4003125
23.2509926,121.4002383
23.250997,121.4001651
23.2510093,121.4000936
23.2510415,121.4000035
23.251115,121.3998652
23.251306,121.3995786
23.2514289,121.3993763
23.2515561,121.3991469
23.25167,121.3989058
23.2518089,121.3985342
23.2519631,121.3981079
23.2522595,121.3971875
23.2523252,121.3969505
23.2523533,121.3968273
23.2523801,121.3966829
23.2524259,121.3963798
23.252572,121.3955334
23.2526082,121.3953543
23.2526531,121.3951743
23.2527009,121.395042
23.2527565,121.3949025
23.2528281,121.3947512
23.2529349,121.3945376
23.2531405,121.3941444
23.2531721,121.3940659
23.2531946,121.3939796
23.2532096,121.3939091
23.253222,121.3938188
23.2532178,121.3937073
23.2531785,121.3935097
23.2530214,121.3929584
23.2529667,121.3927187
23.2529516,121.3925367
23.2529509,121.3923458
23.2529742,121.3921475
23.2530247,121.3919255
23.2531153,121.3915444
23.2531785,121.3913267
23.2532789,121.3910548
23.2535467,121.3903906
23.2536457,121.3900961
23.2537602,121.389608
23.2539187,121.3890082
23.2540822,121.3885059
23.2541486,121.3881517
23.2541532,121.3880651
23.2541499,121.3879776
23.2541418,121.387903
23.2541199,121.3878009
23.2540858,121.3876993
23.2540413,121.3876006
23.2538398,121.3872664
23.2537929,121.3871811
23.253755,121.3870957
23.253737,121.3870222
23.253728,121.3869349
23.2537315,121.3868579
23.2537414,121.3867808
23.253774,121.3866851
23.2538248,121.3865894
23.2539033,121.3864784
23.2540776,121.3862717
23.2542582,121.3860492
23.2543357,121.3859243
23.2544096,121.3857875
23.2544693,121.3856212
23.2545215,121.3854345
23.2545612,121.3852441
23.2546055,121.3850234
23.2547869,121.3842674
23.2548262,121.3841375
23.2548646,121.3840546
23.2549131,121.3839974
23.2549437,121.3839718
