latitude,longitude
23.5699649,119.5819947
23.5697958,119.5825232
23.5697658,119.5826171
23.5695626,119.5838772
23.5694408,119.5846824
23.5692001,119.5861643
23.5691126,119.586703
23.5689672,119.5876431
23.568971,119.5880249
23.5690788,119.5897502
23.5690825,119.5898374
23.5690849,119.5898963
23.5691156,119.590551
23.5690953,119.5912104
23.5690488,119.5919235
23.5689946,119.5922488
23.5688505,119.593257
23.5688329,119.5934561
23.5688359,119.5939399
23.5688665,119.594204
23.5688954,119.5944541
23.5689284,119.594966
23.5689246,119.5953072
23.5688765,119.5958275
23.5688171,119.5967108
23.5688322,119.5971274
23.5307533,119.6005605
23.5294516,119.5994865
23.5280504,119.5976906
23.5266705,119.5966515
23.5264237,119.5964136
23.5262468,119.5961915
23.5261425,119.5959756
23.5260684,119.5956898
23.5260372,119.5954103
23.5260287,119.5953335
23.5260061,119.5949
23.5260875,119.5943506
23.5264616,119.5933671
23.5264941,119.5932391
23.5265808,119.592898
23.5268545,119.5918215
23.5271598,119.5907984
23.5274181,119.5899328
23.5274051,119.5895408
23.5273128,119.5893017
23.5271945,119.5890664
23.5268707,119.5886125
23.5267897,119.588499
23.5254158,119.5865732
23.5253741,119.5865148
23.5240302,119.5846216
23.5237726,119.5842587
23.5233819,119.5838191
23.5229368,119.5835043
23.5219152,119.5830188
23.5213598,119.5826471
23.5209163,119.5820699
23.5207728,119.5817949
23.520682,119.5813707
23.5205934,119.5810156
23.5197562,119.5776584
23.5197161,119.5774975
23.5195674,119.5771514
23.5193393,119.5767295
23.5193204,119.5763702
23.5193194,119.5761957
23.519317,119.5757857
23.519316,119.5756211
23.5193293,119.5748633
23.5193507,119.5747543
23.5193995,119.5746066
23.5195327,119.5742935
23.519602,119.5741407
23.5197231,119.5739718
23.5199926,119.5737765
23.5212846,119.5733934
23.5217582,119.573253
23.5228935,119.5728885
23.5231031,119.5727927
23.5232172,119.5727045
23.5234471,119.5725334
23.5241533,119.571594
23.5243336,119.5714084
23.5245776,119.5712895
23.525087,119.5711785
23.5256722,119.5710509
23.5259724,119.5709621
23.5261804,119.5708397
23.5263699,119.5706512
23.5265199,119.5702439
23.5266773,119.5696858
23.5268134,119.569308
23.5269984,119.56897
23.5271149,119.5687699
23.5272217,119.5685864
23.5272787,119.5684885
23.5277323,119.5677161
23.5287201,119.5663748
23.5287713,119.566195
23.5288396,119.5659551
23.5288297,119.5655545
23.5287219,119.5652231
23.5285362,119.5648588
23.5275994,119.5635772
23.5273919,119.5632933
23.5269186,119.5626458
23.5267248,119.562136
23.5266298,119.561886
23.5265918,119.5617859
23.5263472,119.5603652
23.526334,119.5585238
23.5263328,119.5583492
23.5264436,119.5579586
23.5265477,119.557592
23.52665,119.5572024
23.5283444,119.5552086
23.5289694,119.5547578
23.529199,119.5546016
23.5295028,119.5545761
23.5307227,119.5544387
23.532032,119.5541402
23.5327189,119.5538372
23.5369409,119.5509354
23.5383726,119.5502264
23.5387797,119.5499749
23.5389514,119.5497965
23.5391551,119.5495249
23.5394466,119.5490291
23.5395875,119.5487689
23.5397239,119.5480509
23.5397245,119.5477496
23.5397394,119.5475963
23.5397839,119.5473963
23.5398167,119.5471126
23.539861,119.5467659
23.5398825,119.5465828
23.5398984,119.5463867
23.5398942,119.5461731
23.539958,119.5456459
23.5400394,119.5452708
23.5401844,119.5447071
23.5674166,119.5678688
23.567535,119.5679119
23.5674114,119.5677884
23.5674552,119.5672745
23.5675013,119.5669478
23.567553,119.5665297
23.5676064,119.5660428
23.5696084,119.5824437
23.5689623,119.5831143
23.5686568,119.5834859
23.5680893,119.5840901
23.5679791,119.5841966
23.5673858,119.584829
23.5665934,119.5855523
23.5658741,119.5863366
23.5656537,119.5865614
23.565428,119.5867916
23.5648774,119.5874393
23.563893,119.5892712
23.5636996,119.589631
23.5633543,119.5901222
23.5633401,119.590346
23.5631144,119.5907683
23.5628392,119.5913315
23.5626033,119.5918143
23.5623622,119.5923078
23.5618971,119.5932596
23.5608063,119.5949691
23.5541612,119.5762708
23.5540767,119.5763964
23.5534576,119.5779694
23.5532682,119.5784508
23.5531749,119.5789238
23.5531574,119.5790123
23.5532212,119.5793758
23.5532582,119.5794919
23.5533248,119.5796696
23.5535024,119.5798716
23.5537746,119.580101
23.5539253,119.5802352
23.5541767,119.5804968
23.5542731,119.5806171
23.5544023,119.5809711
23.5544253,119.581302
23.5543196,119.5818332
23.5540234,119.5829577
23.5540052,119.5830318
23.5538594,119.5836246
23.5537953,119.5839736
23.5538016,119.5842612
23.5539272,119.5848541
23.5540672,119.5855915
23.5540567,119.5858625
23.5539601,119.586676
23.5538932,119.5874579
23.5539107,119.5878243
23.5540052,119.5882705
23.5541048,119.5887936
23.5542771,119.5893611
23.5546462,119.5901342
23.5552868,119.5914516
23.5553536,119.5915831
23.5558442,119.5925787
