latitude,longitude
24.4002058,118.3092132
24.4001629,118.3092242
24.4000989,118.3092405
24.4000203,118.3092606
24.399903,118.3092328
24.3997389,118.3091938
24.3991981,118.3091498
24.3980972,118.3093564
24.3978832,118.3094969
24.3977134,118.3097619
24.3971405,118.3108747
24.3958848,118.3131788
24.3958991,118.31397
24.3957391,118.3143297
24.3956934,118.3146224
24.3960813,118.3151584
24.3962638,118.3152927
24.3969368,118.3154767
24.3969748,118.3154871
24.3973309,118.3156381
24.3977073,118.3158068
24.39802,118.3159582
24.3980642,118.3159796
24.3983729,118.3162333
24.399434,118.3169215
24.3994868,118.3170063
24.3997401,118.3173459
24.3998894,118.3175063
24.4016852,118.3190453
24.4020861,118.3190847
24.4025611,118.3190987
24.4128816,118.317191
24.4128267,118.3174336
24.412677,118.3184202
24.4126371,118.3187847
24.4127826,118.3205345
24.4127893,118.3206155
24.4131278,118.3241231
24.4131364,118.3242127
24.4133303,118.3261822
24.413406,118.326951
24.4134142,118.3270337
24.413604,118.3286725
24.4136377,118.3289066
24.4137859,118.329155
24.4138637,118.329244
24.413973,118.3293691
24.4145423,118.3299515
24.4173927,118.3329834
24.419006,118.3347598
24.4432466,118.4592197
24.4398294,118.4549192
24.4393731,118.454345
24.4389045,118.4537091
24.4383829,118.4530011
24.4377877,118.4521932
24.4372001,118.4513957
24.4365754,118.45054
24.4346753,118.4479922
24.4338336,118.4468836
24.43316,118.4459865
24.4328768,118.4456116
24.4323657,118.444935
24.4320904,118.4445707
24.4313442,118.4435664
24.4302286,118.4420516
24.4296356,118.441286
24.4288546,118.4402583
24.4287179,118.4400785
24.4286736,118.4400186
24.4280588,118.439186
24.4280333,118.4391515
24.4277023,118.4387034
24.4273921,118.4383368
24.4267217,118.4373868
24.4247864,118.4348148
24.4362125,118.3664192
24.4363993,118.3662744
24.4365287,118.3661443
24.4366093,118.3660316
24.4366997,118.3658761
24.4368352,118.3655958
24.4369646,118.3653074
24.4370989,118.3650405
24.4372223,118.3648582
24.4373065,118.3647616
24.4374555,118.3646221
24.4376362,118.3645001
24.4378315,118.3643821
24.437939,118.3643177
24.4379988,118.3643164
24.4380821,118.3643601
24.4169197,118.3080871
24.4169207,118.3084877
24.4168901,118.3088383
24.4168671,118.3090444
24.4167112,118.3096172
24.4166655,118.3098149
24.41657,118.3102279
24.4165454,118.3103345
24.416292,118.311207
24.4161466,118.311487
24.4160532,118.3117155
24.4160093,118.3119617
24.4160587,118.3122139
24.416176,118.312525
24.4161979,118.3127289
24.4162077,118.3130078
24.4161833,118.3133565
24.4161344,118.3136944
24.4161906,118.3138768
24.4162663,118.3139895
24.416723,118.314357
24.4170767,118.3146971
24.4172354,118.3149023
24.417399,118.3151139
24.4182275,118.3159475
24.4187721,118.3164491
24.4190505,118.3166637
24.4194047,118.3169453
24.4255414,118.2588271
24.4267753,118.2588522
24.4268459,118.2588533
24.4269376,118.2588547
24.4427657,118.2309521
24.4412081,118.2317784
24.4406296,118.2320675
24.4405123,118.2321316
24.4404664,118.2321566
24.4402599,118.232279
24.4401689,118.2323563
24.4398326,118.2328571
24.4395205,118.2332653
24.4393088,118.2335529
24.439075,118.2339234
24.4381566,118.2347469
24.4379843,118.2349001
24.437734,118.2350737
24.4369043,118.2357095
24.4360538,118.236334
24.4325213,118.3456692
24.4326245,118.3456414
24.4330563,118.345525
24.5173214,118.4143846
24.5174698,118.4147628
24.5179507,118.4155724
24.518626,118.4162206
24.5193775,118.4172033
24.5200623,118.4183847
24.5202088,118.4189529
24.5202244,118.419005
24.5202511,118.4191228
24.5205341,118.4194573
24.5210476,118.4199507
24.5211657,118.4200889
24.4700982,118.2942551
24.4671673,118.2965989
24.465522,118.2978585
24.464903,118.2983404
24.4141559,118.2295073
24.4156862,118.2307094
24.4193036,118.2335509
24.4221664,118.2357796
24.4225099,118.2360777
24.4230983,118.236656
24.4235176,118.237015
24.4240144,118.2375389
24.4246169,118.2380415
24.425375,118.2387792
24.4254984,118.238927
24.4255588,118.2390075
24.426282,118.2400937
24.4278379,118.2424616
24.4279959,118.2426957
24.4285828,118.2436068
24.4290186,118.2442551
24.4291638,118.2444725
24.4297114,118.2453399
24.4299015,118.245644
24.4325972,118.345797
24.4326496,118.3458853
24.4327143,118.3459797
24.4170294,118.3081949
24.4172213,118.3084644
24.4173845,118.3087045
24.4178073,118.3093263
24.4179541,118.3095345
24.4187982,118.3103084
24.4192428,118.3106958
24.4194083,118.3108042
24.4196057,118.3108854
24.4197812,118.3108962
24.4199212,118.3108768
24.4200424,118.3108532
24.4201749,118.3108143
24.420213,118.3107993
24.4206731,118.3106692
24.4207926,118.31065
24.4208969,118.3106264
24.4210099,118.3106115
24.4211275,118.310613
24.4212525,118.3106271
24.4213172,118.3106492
24.4214446,118.3107371
24.4220081,118.3112458
24.4220957,118.3113555
24.4222141,118.3115698
24.4224853,118.3121655
24.4226579,118.3125425
24.4233416,118.3139988
24.423509,118.3142996
24.4236152,118.3144904
24.4236961,118.314574
24.4237958,118.3146696
24.4239746,118.3148116
24.4243192,118.3149966
24.4254128,118.3154965
24.4256909,118.3156021
24.4258549,118.3156179
24.4267081,118.315632
24.4275039,118.3155914
24.4292703,118.3155465
24.4294317,118.3155213
24.4297443,118.3155077
24.429917,118.3155002
24.4300789,118.3154932
24.4301223,118.3154913
24.4302662,118.3154849
24.4298967,118.245854
24.4299262,118.2458785
24.4299608,118.2458931
24.4299976,118.2458966
24.4300339,118.2458888
24.4300668,118.2458703
24.4300951,118.2458407
24.4301142,118.2458033
24.4301226,118.2457614
24.4301195,118.2457187
24.4301051,118.2456788
24.4300808,118.2456452
24.4484403,118.4213962
24.4482435,118.4205778
24.4480326,118.4198189
24.4479126,118.4195782
24.447779,118.4191937
24.4472954,118.4183347
24.4473915,118.3850104
24.4473622,118.3850069
24.4473291,118.3850138
24.4472996,118.3850316
24.4472765,118.3850585
24.4472622,118.385092
24.447258,118.3851288
24.4472644,118.3851651
24.4472807,118.3851975
24.4473029,118.3852209
24.4473303,118.3852364
24.4473606,118.3852427
24.4473912,118.3852394
24.4474213,118.3852256
24.4474463,118.3852025
24.4474638,118.3851723
24.4474722,118.3851376
24.4474707,118.3851018
24.4474596,118.3850682
24.4474421,118.3850422
24.4474188,118.3850224
24.4482084,118.3843792
24.4483323,118.3842652
24.4488924,118.3837697
24.4489648,118.3837056
24.4496788,118.383074
24.4497317,118.3830273
24.4500919,118.3827086
24.4501823,118.3826245
24.4518879,118.3810786
24.4519228,118.3810465
24.4519656,118.3810071
24.4521046,118.3808792
24.4524915,118.3805232
24.4525725,118.3804487
24.454063,118.3790772
24.4547682,118.3784283
24.4552008,118.3780418
24.4553107,118.3779415
24.4559871,118.3773241
24.4567536,118.3766244
24.4574124,118.376023
24.4575424,118.3759209
24.4279767,118.4301408
24.4283128,118.4296778
24.4284608,118.4294739
24.428747,118.4290797
24.4297742,118.4276647
24.4299008,118.4274911
24.431168,118.4257536
24.4320892,118.4244904
24.4329796,118.4232078
24.4333033,118.4227415
24.4333563,118.4226651
24.4334148,118.4225206
24.4334781,118.4222048
24.4336477,118.420664
24.4336584,118.4205668
24.4337404,118.420161
24.4337572,118.4200778
24.433985,118.4189502
24.4340532,118.4185529
24.4344307,118.4164238
24.4344528,118.4163005
24.4346703,118.4149615
24.4349207,118.4140042
24.4351869,118.4131666
24.4352082,118.4130995
24.4355238,118.4121071
24.435681,118.411633
24.435701,118.4112575
24.4358055,118.4104826
24.4359198,118.4099069
24.4270297,118.2587515
24.4270013,118.2587575
24.4269759,118.2587725
