latitude,longitude
24.3961644,120.6693421
24.4588961,120.7811936
24.4584209,120.7812824
24.4579034,120.7813196
24.4576448,120.7813605
24.3953347,120.7592082
24.3952495,120.7590266
24.395142,120.7588901
24.3949208,120.7585713
24.3947296,120.758266
24.3945169,120.7578962
24.3941817,120.7575237
24.3939731,120.7573528
24.3937746,120.7572122
24.39355,120.7570341
24.3934734,120.7569834
24.4815224,120.6837341
24.4814016,120.6836053
24.4810769,120.683246
24.4807962,120.6828556
24.4804167,120.6823165
24.4802494,120.681992
24.4801115,120.6816741
24.4800392,120.6815197
24.4799846,120.6813871
24.4799304,120.6812614
24.4798619,120.6811089
24.4248657,120.7744758
24.4244656,120.7742884
24.4239535,120.774022
24.4236789,120.773911
24.42342,120.7738305
24.4223821,120.7737098
24.4218985,120.7736508
24.4269926,120.7751327
24.4267015,120.7749519
24.4265058,120.7748634
24.4262514,120.7747897
24.4260374,120.7747439
24.4250369,120.7745299
24.4214345,120.7735945
24.42132,120.7735848
24.4212,120.7735784
24.4206408,120.7734845
24.4200345,120.7734656
24.4198633,120.7734622
24.419362,120.7735376
24.4192087,120.7735733
24.4189421,120.7736127
24.4183143,120.7736727
24.4178314,120.7737819
24.4177666,120.7737902
24.4174662,120.7738286
24.4173078,120.7738274
24.3580299,120.7220428
24.3582962,120.7210472
24.3586266,120.7200169
24.3593993,120.7177285
24.3598808,120.7163163
24.3603101,120.7150573
24.3606848,120.7139586
24.3571386,120.7295863
24.35713,120.7285518
24.3571518,120.7272506
24.3573378,120.7253623
24.3575882,120.7239588
24.3579377,120.7224757
24.3576765,120.7363558
24.3578945,120.7360834
24.3579629,120.7358353
24.3579975,120.7356409
24.3580869,120.7352341
24.3581254,120.7349448
24.3581258,120.7344599
24.3580998,120.7341173
24.3580158,120.7337598
24.3576925,120.7328334
24.3575948,120.7325316
24.3574563,120.7319171
24.35726,120.7309686
24.3571745,120.730355
24.3551897,120.7335851
24.654939,120.854177
24.6548092,120.8538405
24.6547141,120.8536104
24.6546734,120.8535121
24.6544614,120.8531121
24.6541619,120.8527297
24.654077,120.8526349
24.6538912,120.8524223
24.616548,120.7961877
24.616457,120.796127
24.614921,120.7951558
24.6148272,120.7950925
24.6142775,120.7947413
24.6142479,120.7947224
24.6142097,120.7946965
24.4838679,120.6852521
24.4841709,120.685338
24.4842574,120.6853626
