town,latitude,longitude
壽豐鄉,23.8156653,121.4710034
壽豐鄉,23.815528,121.471484
壽豐鄉,23.8154801,121.4719158
壽豐鄉,23.8154046,121.4726165
壽豐鄉,23.8153776,121.4729089
富里鄉,23.2573236,121.2979905
富里鄉,23.2578089,121.2981944
富里鄉,23.2579853,121.2982835
富里鄉,23.260941,121.2993255
富里鄉,23.2608555,121.2992634
富里鄉,23.2606588,121.2991542
富里鄉,23.2604621,121.2990325
富里鄉,23.2602419,121.2988949
富里鄉,23.2598117,121.2986132
富里鄉,23.2595726,121.2984912
富里鄉,23.2593841,121.2984278
富里鄉,23.25919,121.2983764
富里鄉,23.247384,121.2982824
富里鄉,23.2470735,121.2981885
富里鄉,23.246375,121.2977989
富里鄉,23.2462602,121.2977235
富里鄉,23.2457796,121.297408
富里鄉,23.2455554,121.2972377
富里鄉,23.2447766,121.2966463
富里鄉,23.2439511,121.2959853
富里鄉,23.2434932,121.2955894
富里鄉,23.2420508,121.29442
富里鄉,23.241675,121.294243
富里鄉,23.2414788,121.2941534
富里鄉,23.2405101,121.2937334
富里鄉,23.240064,121.2934759
富里鄉,23.2393623,121.2928227
富里鄉,23.2389566,121.2924269
富里鄉,23.238622,121.2921005
富里鄉,23.2381952,121.2916899
富里鄉,23.2378613,121.2914109
富里鄉,23.2374768,121.2911239
富里鄉,23.2374176,121.2910742
富里鄉,23.2371754,121.2909445
富里鄉,23.2367349,121.2906787
富里鄉,23.2357491,121.2901986
富里鄉,23.2352042,121.2899667
富里鄉,23.2351266,121.2899235
富里鄉,23.162357,121.2421801
富里鄉,23.1626042,121.2422027
富里鄉,23.1629151,121.2421689
富里鄉,23.1630493,121.2421516
富里鄉,23.1633003,121.2421193
富里鄉,23.1635413,121.2421148
富里鄉,23.1639558,121.2421396
富里鄉,23.1646788,121.2422049
富里鄉,23.1650212,121.2422117
富里鄉,23.1651492,121.2422006
富里鄉,23.1652555,121.2421914
富里鄉,23.1657173,121.2421554
富里鄉,23.165893,121.2421454
富里鄉,23.1660124,121.2421387
富里鄉,23.1662888,121.2421096
富里鄉,23.1664179,121.2420964
富里鄉,23.1671774,121.242012
富里鄉,23.1849465,121.2542987
富里鄉,23.1850549,121.2542743
富里鄉,23.1852574,121.2559834
富里鄉,23.1852717,121.2556728
富里鄉,23.1852175,121.255173
富里鄉,23.1851945,121.2550303
富里鄉,23.185142,121.2547188
富里鄉,23.1660067,121.242028
富里鄉,23.1658878,121.2420383
富里鄉,23.1653794,121.2420855
富里鄉,23.1651206,121.2421003
富里鄉,23.165064,121.2421036
富里鄉,23.1647352,121.2420938
